city,country,latitude,longitude,property_name,property_type,site_review_rating,state,traveller_rating,,,,,,,,,,,,,,,,,,,
Chennai,India,13.057185,80.25681,Ibis Chennai City Centre,Hotel,,Tamil Nadu,Location:4.7/5 | Hospitality:3.7/5 | Facilities:4.0/5 | Cleanliness:4.7/5 | Value for Money:3.7/5 | Food:0.0/5,,,,,,,,,,,,,,,,,,,
Jaipur,India,0,0,The Wings Hotel,Hotel,,RAJASTHAN,,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Stay Pleasure Serviced Apartment Spatan avenue,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,13.085609,80.276125,Samudra Residency,Hotel,,Tamil Nadu,Location:4.1/5 | Hospitality:4.2/5 | Facilities:3.8/5 | Cleanliness:3.8/5 | Value for Money:4.1/5 | Food:2.0/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.0624,80.274,Universal Guest House Anna Nagar West,Hotel,,TamilNadu,,,,,,,,,,,,,,,,,,,,
Jaipur,India,0,0,Lichana Haveli,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Chennai,India,13.0427186,80.2531368,Avenue 11,Hotel,,Tamilnadu,Location:5.0/5 | Hospitality:5.0/5 | Facilities:5.0/5 | Cleanliness:3.8/5 | Value for Money:5.0/5 | Food:0.0/5,,,,,,,,,,,,,,,,,,,
Jaipur,India,26.820901,75.871742,Hari Villa,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Chennai,India,13.0392,80.1315,Vijayamcy Service Apartment,Hotel,,Tamil Nadu,Location:4.7/5 | Hospitality:4.7/5 | Facilities:4.7/5 | Cleanliness:4.3/5 | Value for Money:4.7/5 | Food:4.7/5,,,,,,,,,,,,,,,,,,,
Lonavala And Khandala,India,18.762272,73.398064,Sahil Sarovar Portico,Hotel,,Maharashtra,Location:3.7/5 | Hospitality:4.1/5 | Facilities:3.6/5 | Cleanliness:3.7/5 | Value for Money:3.9/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.036977,80.139206,Hotel Ashok Residency,Hotel,,Tamil Nadu,Location:4.7/5 | Hospitality:3.8/5 | Facilities:3.4/5 | Cleanliness:3.6/5 | Value for Money:3.8/5 | Food:2.8/5,,,,,,,,,,,,,,,,,,,
Jaipur,India,26.8518401,75.800514,WudStay Taran,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Jaipur,India,26.924662,75.79666,Nahar Singh Haveli,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Ganesh Guest House,Hotel,,,,,,,,,,,,,,,,,,,,,,
Ooty,India,11.390345,76.71803,I India,Hotel,,Tamilnadu,Location:4.4/5 | Hospitality:4.3/5 | Facilities:3.8/5 | Cleanliness:4.1/5 | Value for Money:4.0/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.048284,80.204238,Spring Residency,Hotel,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Ooty,India,11.403903,76.678454,Hotel Lake View,Cottage,,Tamil Nadu,Location:4.2/5 | Hospitality:4.2/5 | Facilities:3.7/5 | Cleanliness:4.0/5 | Value for Money:4.0/5 | Food:3.0/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.011195,80.22465,"Lemon Tree Hotel, Chennai",Hotel,,Tamil Nadu,Location:4.5/5 | Hospitality:4.3/5 | Facilities:4.1/5 | Cleanliness:4.3/5 | Value for Money:4.2/5 | Food:3.2/5,,,,,,,,,,,,,,,,,,,
Ooty,India,0,0,Oakend Bungalow,Hotel,,Tamil NAdu,,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Stay Pleasure Service Apartment BRS hospital,Hotel,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Alcove Service Apartment Villa in Saidapet,Hotel,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,13.089271,80.286569,Bagyam Inn,Hotel,,TamilNadu,,,,,,,,,,,,,,,,,,,,
Jaipur,India,26.9057939,75.7890253,Doodle Rack,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Chennai,India,12.988113,80.257955,Season 4 Residences,Hotel,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,12.976124,80.258688,Le Park Inn,Hotel,,Tamilnadu,Location:3.9/5 | Hospitality:4.3/5 | Facilities:3.6/5 | Cleanliness:3.8/5 | Value for Money:3.8/5 | Food:4.3/5,,,,,,,,,,,,,,,,,,,
Chennai,India,12.90082531,80.22794545,Catch22 Hospitality Services,Hotel,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Stay Pleasure Service Apartment ECR,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Stay Pleasure Serviced Apartment  Parthasarathy Nagar,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,13.05862,80.263982,E Hotel,Hotel,,Chennai,Location:4.7/5 | Hospitality:4.3/5 | Facilities:4.2/5 | Cleanliness:4.5/5 | Value for Money:4.3/5 | Food:3.4/5,,,,,,,,,,,,,,,,,,,
Jaipur,India,0,0,Garg Niwas,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Chennai,India,13.038174,80.237789,Sakthi Abirami Guest House,Hotel,,Tamil Nadu,Location:3.8/5 | Hospitality:2.3/5 | Facilities:2.0/5 | Cleanliness:2.5/5 | Value for Money:2.2/5 | Food:2.3/5,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,THE MANGROVE WOOD RESIDENCY,Hotel,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Ooty,India,11.42268,76.834131,Orange Pekoe,Hotel,,Tamilnadu,Location:3.5/5 | Hospitality:4.0/5 | Facilities:3.5/5 | Cleanliness:3.5/5 | Value for Money:4.0/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.067594,80.259028,Vestin Park,Hotel,,Tamil Nadu,Location:4.6/5 | Hospitality:4.2/5 | Facilities:4.2/5 | Cleanliness:4.0/5 | Value for Money:4.1/5 | Food:3.4/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.046546,80.213498,Apollo Serviced Apartment,Hotel,,Tamil Nadu,Location:1.0/5 | Hospitality:0.0/5 | Facilities:4.0/5 | Cleanliness:1.0/5 | Value for Money:1.0/5 | Food:0.0/5,,,,,,,,,,,,,,,,,,,
Chennai,India,12.935065,80.234367,Nu Luxury Service Apartment,Apartment,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Stay Pleasure Serviced Apartments Evr Road,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Jaipur,India,0,0,Red Fort Heritage - TBD,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Chennai,India,12.903996,80.228028,Bharat International,Hotel,,Tamil Nadu,Location:3.6/5 | Hospitality:3.9/5 | Facilities:2.9/5 | Cleanliness:3.4/5 | Value for Money:3.7/5 | Food:2.4/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.076211,80.262522,Hotel Pandian,Hotel,,Tamil Nadu,Location:4.4/5 | Hospitality:4.1/5 | Facilities:4.0/5 | Cleanliness:4.0/5 | Value for Money:4.1/5 | Food:3.3/5,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Kapsstone Corporate Residency Poes Garden,Hotel,,Tamilnadu,,,,,,,,,,,,,,,,,,,,
Jaipur,India,0,0,Oasis Home Stay,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Ooty,India,11.408138,76.713225,BKR Ooty Gate,Hotel,,Tamil nadu,Location:4.3/5 | Hospitality:3.0/5 | Facilities:2.8/5 | Cleanliness:2.9/5 | Value for Money:2.9/5 | Food:2.3/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.052543,80.212317,Hotel Bhimaas,Hotel,,Tamil Nadu,Location:4.6/5 | Hospitality:3.6/5 | Facilities:3.4/5 | Cleanliness:3.0/5 | Value for Money:3.6/5 | Food:1.7/5,,,,,,,,,,,,,,,,,,,
Chennai,India,12.8646,80.2487,Easy Stay,Apartment,,,,,,,,,,,,,,,,,,,,,,
Chennai,India,13.036555,80.233668,Hotel Mala Inn,Hotel,,Tamilnadu,Location:3.0/5 | Hospitality:2.0/5 | Facilities:2.0/5 | Cleanliness:2.5/5 | Value for Money:2.0/5 | Food:2.5/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.078008,80.263961,Hotel Chandra Park,Hotel,,Tamil Nadu,Location:4.5/5 | Hospitality:3.9/5 | Facilities:3.6/5 | Cleanliness:3.7/5 | Value for Money:3.8/5 | Food:2.8/5,,,,,,,,,,,,,,,,,,,
Chennai,India,0,0,Stay Pleasure Serviced Apartment  Shafee Mohammed Road,,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Chennai,India,12.786357,80.221116,Southern Residency OMR SIPCOT,Hotel,,TamilNadu,Location:4.2/5 | Hospitality:4.8/5 | Facilities:4.5/5 | Cleanliness:4.1/5 | Value for Money:4.8/5 | Food:3.4/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.080267,80.267315,The Royal Regency,Hotel,,Tamil Nadu,Location:4.2/5 | Hospitality:3.6/5 | Facilities:3.2/5 | Cleanliness:3.3/5 | Value for Money:3.4/5 | Food:2.5/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.0865,80.2702,S R Guest House T Nagar,Hotel,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Jaipur,India,0,0,HaltPlanner Jaipur,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Jaipur,India,0,0,Hotel Adarsh restaurant and guest house,Hotel,,Rajasthan,,,,,,,,,,,,,,,,,,,,
Vellore,India,12.931745,79.13849,Regency Sameera Vellore by GRT Hotels,Hotel,,Tamilnadu,Location:4.7/5 | Hospitality:4.9/5 | Facilities:4.6/5 | Cleanliness:4.7/5 | Value for Money:4.8/5 | Food:3.2/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.7064,83.3098,The Supreme,Hotel,,Andhra Pradesh,Location:4.8/5 | Hospitality:3.9/5 | Facilities:3.7/5 | Cleanliness:3.8/5 | Value for Money:3.8/5 | Food:2.9/5,,,,,,,,,,,,,,,,,,,
Varanasi,India,25.3233,82.9897,Urvashi Guest House,Hotel,,Uttar Pradesh,Location:4.0/5 | Hospitality:3.0/5 | Facilities:4.0/5 | Cleanliness:4.0/5 | Value for Money:3.0/5 | Food:0.0/5,,,,,,,,,,,,,,,,,,,
Ranikhet,India,29.679207,79.513266,Rhodo ReTreat and ReSorts,Hotel,,Uttrakhand,Location:4.0/5 | Hospitality:4.0/5 | Facilities:4.0/5 | Cleanliness:4.0/5 | Value for Money:4.0/5 | Food:1.7/5,,,,,,,,,,,,,,,,,,,
Goa,India,15.55096563,73.75340222,Estrela Do Mar Beach Resort,Hotel,,Goa,Location:4.6/5 | Hospitality:4.1/5 | Facilities:3.9/5 | Cleanliness:3.9/5 | Value for Money:4.0/5 | Food:3.2/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.046703,80.26651,Deccan Plaza,Hotel,,Tamil Nadu,Location:4.5/5 | Hospitality:4.0/5 | Facilities:3.8/5 | Cleanliness:4.0/5 | Value for Money:4.0/5 | Food:3.0/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.537906,76.265627,Tea Treat Homestay,Hotel,,,,,,,,,,,,,,,,,,,,,,
Manali,India,32.240967,77.188877,Hotel New Shivalik,Hotel,,,Location:4.5/5 | Hospitality:3.7/5 | Facilities:3.4/5 | Cleanliness:3.4/5 | Value for Money:3.6/5 | Food:1.5/5,,,,,,,,,,,,,,,,,,,
New Delhi And NCR,India,28.467649,77.065262,Optus Sarovar Premiere,Hotel,,Haryana,Location:4.7/5 | Hospitality:4.3/5 | Facilities:4.5/5 | Cleanliness:4.5/5 | Value for Money:4.4/5 | Food:2.2/5,,,,,,,,,,,,,,,,,,,
Hyderabad,India,17.4228,78.3308,Lemon Tree Hotel - Gachibowli,Hotel,,Andhra Pradesh,Location:4.2/5 | Hospitality:4.5/5 | Facilities:4.5/5 | Cleanliness:4.5/5 | Value for Money:4.5/5 | Food:2.6/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.589838,76.064277,Verdure Resorts,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.662949,76.110786,Pillow Rocks,Hotel,,Kerala,Location:5.0/5 | Hospitality:5.0/5 | Facilities:5.0/5 | Cleanliness:5.0/5 | Value for Money:5.0/5 | Food:4.5/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.53795,73.835618,The E-Square Hotel,Hotel,,Maharastra,Location:4.7/5 | Hospitality:4.5/5 | Facilities:4.5/5 | Cleanliness:4.6/5 | Value for Money:4.5/5 | Food:2.9/5,,,,,,,,,,,,,,,,,,,
Pune,India,0,0,Aurora Towers,Hotel,,Maharashtra,Location:4.7/5 | Hospitality:4.2/5 | Facilities:4.0/5 | Cleanliness:4.2/5 | Value for Money:4.1/5 | Food:3.0/5,,,,,,,,,,,,,,,,,,,
Varkala,India,0,0,Rocky Residency,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Varanasi,India,25.318506,83.000785,Hotel Basant,Hotel,,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.7058,76.8031,"Lemon Tree Hotel, Chandigarh",Hotel,,Punjab,Location:4.2/5 | Hospitality:4.3/5 | Facilities:4.2/5 | Cleanliness:4.4/5 | Value for Money:4.2/5 | Food:3.3/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.528494,76.212643,Sunrise Valley Resort,Hotel,,Kerala,Location:4.1/5 | Hospitality:4.6/5 | Facilities:4.1/5 | Cleanliness:4.3/5 | Value for Money:4.4/5 | Food:3.8/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,0,0,Hotel Siri Varshini,Hotel,,AP,,,,,,,,,,,,,,,,,,,,
Varkala,India,8.725202,76.713886,Villa Akasa,Hotel,,,,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.685281,83.212329,MV Boutique Hotel,Hotel,,Andhra pradesh,Location:2.0/5 | Hospitality:2.0/5 | Facilities:2.0/5 | Cleanliness:2.0/5 | Value for Money:2.0/5 | Food:2.0/5,,,,,,,,,,,,,,,,,,,
Manali,India,32.223605,77.185897,Hotel Victory Resorts,Hotel,,Himachal Pradesh,Location:4.0/5 | Hospitality:4.0/5 | Facilities:4.0/5 | Cleanliness:5.0/5 | Value for Money:4.0/5 | Food:5.0/5,,,,,,,,,,,,,,,,,,,
Varanasi,India,25.324078,82.987818,Kalika Hotel,Hotel,,UP,,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.7231,83.309334,Royal Fort Hotel,Hotel,,Andhra Pradesh,Location:4.8/5 | Hospitality:4.7/5 | Facilities:4.2/5 | Cleanliness:4.2/5 | Value for Money:4.6/5 | Food:2.9/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.573024,76.078233,Holiday Homes in Wayanad,Hotel,,,,,,,,,,,,,,,,,,,,,,
Goa,India,15.587159,73.805634,Hotel Boshan,Hotel,,Goa,Location:4.4/5 | Hospitality:4.2/5 | Facilities:4.1/5 | Cleanliness:4.4/5 | Value for Money:4.2/5 | Food:4.4/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.619061,76.082629,Wayanad Cliff,Hotel,,kerala,Location:5.0/5 | Hospitality:4.0/5 | Facilities:4.0/5 | Cleanliness:4.0/5 | Value for Money:4.0/5 | Food:0.0/5,,,,,,,,,,,,,,,,,,,
Tirupati,India,13.6318,79.4259,Sandeep Residency,Hotel,,Andhra Pradesh,Location:3.7/5 | Hospitality:3.9/5 | Facilities:3.2/5 | Cleanliness:3.6/5 | Value for Money:3.9/5 | Food:2.7/5,,,,,,,,,,,,,,,,,,,
Varanasi,India,25.28583,83.005472,OM Guest House,Hotel,,Uttar Pradesh,Location:4.0/5 | Hospitality:3.6/5 | Facilities:3.6/5 | Cleanliness:2.4/5 | Value for Money:3.6/5 | Food:1.2/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.554979,76.134891,Rippon Mount Resorts Pvt Ltd,Hotel,,Kerala,Location:4.5/5 | Hospitality:4.3/5 | Facilities:3.9/5 | Cleanliness:4.3/5 | Value for Money:4.3/5 | Food:3.9/5,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.717576,76.753312,Hotel KLG,Hotel,,Punjab,Location:4.3/5 | Hospitality:4.2/5 | Facilities:3.8/5 | Cleanliness:3.9/5 | Value for Money:4.0/5 | Food:2.9/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.7124637,83.29747262,VANI LODGE,Hotel,,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.686816,83.218483,Sree Rama Lodge,Hotel,,AP,,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.521969,76.157608,Valley View Avenue,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.740063,76.776391,Hotel Shivalikview,Hotel,,Punjab,Location:4.9/5 | Hospitality:4.4/5 | Facilities:4.4/5 | Cleanliness:4.2/5 | Value for Money:4.3/5 | Food:2.3/5,,,,,,,,,,,,,,,,,,,
Pondicherry,India,11.870296,79.816329,Le Pondy,Hotel,,Tamilnadu,Location:4.5/5 | Hospitality:4.3/5 | Facilities:4.4/5 | Cleanliness:4.5/5 | Value for Money:4.3/5 | Food:3.3/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.616812,76.081887,Kannur Ayurvedic Centre,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.738986,76.783217,Hotel  City Plaza 17,Hotel,,Chandigarh,Location:4.6/5 | Hospitality:3.6/5 | Facilities:3.4/5 | Cleanliness:3.3/5 | Value for Money:3.5/5 | Food:2.6/5,,,,,,,,,,,,,,,,,,,
Vijaywada,India,16.500204,80.648145,Quality Hotel D V Manor Vijayawada,Hotel,,Andhara Pradesh,Location:4.8/5 | Hospitality:4.5/5 | Facilities:4.2/5 | Cleanliness:4.6/5 | Value for Money:4.4/5 | Food:3.3/5,,,,,,,,,,,,,,,,,,,
New Delhi And NCR,India,28.415944,77.041785,Fortune Select Excalibur,Hotel,,Delhi,Location:4.3/5 | Hospitality:4.4/5 | Facilities:4.1/5 | Cleanliness:4.4/5 | Value for Money:4.2/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Tirupati,India,13.630709,79.423646,Hotel Brundavan Residency,Hotel,,Andhrapradesh,Location:3.4/5 | Hospitality:2.9/5 | Facilities:2.4/5 | Cleanliness:2.3/5 | Value for Money:2.8/5 | Food:1.6/5,,,,,,,,,,,,,,,,,,,
Goa,India,15.545637,73.76446,Hotel Satyaheera,Hotel,,Goa,Location:4.6/5 | Hospitality:4.1/5 | Facilities:4.0/5 | Cleanliness:4.0/5 | Value for Money:4.1/5 | Food:3.4/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.6703,76.0952,Himadri Retreat,Hotel,,kerala,,,,,,,,,,,,,,,,,,,,
Agra,India,27.156028,78.050402,Taj Villa,Hotel,,Uttarpradesh,Location:3.0/5 | Hospitality:4.0/5 | Facilities:3.5/5 | Cleanliness:3.0/5 | Value for Money:4.0/5 | Food:2.5/5,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.7006,76.7884,KLG starlite,Hotel,,Punjab,Location:4.4/5 | Hospitality:4.0/5 | Facilities:4.0/5 | Cleanliness:4.2/5 | Value for Money:4.0/5 | Food:2.6/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.725455,83.2986763,Hotel Mantralaya,Hotel,,Andra Pradesh,,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.721899,76.145795,Blooms Homestay,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.337793,79.542911,The Royal Court,Hotel,,Uttrakhand,Location:4.2/5 | Hospitality:4.4/5 | Facilities:4.4/5 | Cleanliness:4.6/5 | Value for Money:4.4/5 | Food:2.5/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,0,0,Pep Holiday Home,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Corbett,India,29.6023,79.0907,Mahaseer Fishing Camps,Hotel,,Uttrakhand,Location:5.0/5 | Hospitality:5.0/5 | Facilities:5.0/5 | Cleanliness:5.0/5 | Value for Money:5.0/5 | Food:5.0/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,0,0,Dhanush Guest House,Hotel,,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.63062176,76.08944302,A cozy home away from home,Hotel,,,,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,0,0,Hotel Lakshmi Residency,Hotel,,Andhara Pradesh,,,,,,,,,,,,,,,,,,,,
Manali,India,32.246911,77.181743,Utopia Resorts Manali,Hotel,,HP,Location:4.1/5 | Hospitality:3.6/5 | Facilities:3.4/5 | Cleanliness:3.4/5 | Value for Money:3.6/5 | Food:1.2/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.636095,76.122208,Wonder Caves,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Wayanad,India,0,0,Jungle Days,Hotel,,,,,,,,,,,,,,,,,,,,,,
Varanasi,India,25.29526879,83.00505582,Hotel Aakash Ganga,Hotel,,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,
Tirupati,India,13.625793,79.431632,Bliss Hotel,Hotel,,Andhra Pradesh,Location:4.6/5 | Hospitality:4.5/5 | Facilities:4.4/5 | Cleanliness:4.4/5 | Value for Money:4.3/5 | Food:3.4/5,,,,,,,,,,,,,,,,,,,
Chennai,India,13.045262,80.261687,Savera,Hotel,,Tamil Nadu,Location:4.7/5 | Hospitality:4.3/5 | Facilities:4.2/5 | Cleanliness:4.2/5 | Value for Money:4.1/5 | Food:3.7/5,,,,,,,,,,,,,,,,,,,
Hyderabad,India,17.405225,78.464581,Hampshire Plaza,Hotel,,Telangana,Location:4.6/5 | Hospitality:4.3/5 | Facilities:4.2/5 | Cleanliness:4.3/5 | Value for Money:4.3/5 | Food:3.3/5,,,,,,,,,,,,,,,,,,,
Shirdi,India,19.767158,74.479675,Hotel Saish,Hotel,,Maharastra,Location:4.7/5 | Hospitality:3.7/5 | Facilities:3.5/5 | Cleanliness:3.7/5 | Value for Money:3.6/5 | Food:2.1/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,0,0,Alcove Service Apartments Kirlampudi,Hotel,,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.607579,76.082773,Private 2 room Homestay in Kalpetta,Hotel,,,,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.983903,83.483755,Sunray Village Resort,Hotel,,Andhra Pradesh,Location:4.6/5 | Hospitality:4.3/5 | Facilities:4.4/5 | Cleanliness:4.3/5 | Value for Money:4.3/5 | Food:2.1/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,0,0,Sindhura Guest House,Hotel,,AP,,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.7269,83.337289,Manasa Homes Service Apartment,Hotel,,Andhra Pradesh,Location:4.5/5 | Hospitality:4.6/5 | Facilities:4.4/5 | Cleanliness:4.3/5 | Value for Money:4.6/5 | Food:2.6/5,,,,,,,,,,,,,,,,,,,
Shirdi,India,19.77265,74.47219,Hotel Omsai International,Hotel,,Maharashtra,Location:4.4/5 | Hospitality:3.8/5 | Facilities:3.7/5 | Cleanliness:4.2/5 | Value for Money:3.9/5 | Food:3.2/5,,,,,,,,,,,,,,,,,,,
Varanasi,India,25.284383,83.003565,Hotel Prakash Palace,Hotel,,Uttar Pradesh,Location:4.5/5 | Hospitality:4.0/5 | Facilities:4.0/5 | Cleanliness:2.5/5 | Value for Money:4.0/5 | Food:0.0/5,,,,,,,,,,,,,,,,,,,
New Delhi And NCR,India,28.285446,76.932286,Best Western Resort Country Club,Hotel,,Haryana,Location:4.1/5 | Hospitality:4.0/5 | Facilities:4.0/5 | Cleanliness:4.2/5 | Value for Money:4.0/5 | Food:2.5/5,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.550471,76.057885,Annapara Home Stay,Hotel,,kerala,,,,,,,,,,,,,,,,,,,,
Wayanad,India,0,0,Maple Oak Holiday Home,,,Kerala,,,,,,,,,,,,,,,,,,,,
Kasauli,India,30.970709,76.960902,Kuthar Heritage Resort,Hotel,,Himachal Pradesh,Location:2.6/5 | Hospitality:3.2/5 | Facilities:2.0/5 | Cleanliness:2.4/5 | Value for Money:3.2/5 | Food:2.6/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,0,0,STAR INN RTC COMPLEX,Hotel,,Andhra Pradesh,,,,,,,,,,,,,,,,,,,,
Shimla,India,31.11155,77.176981,Radisson Jass Hotel,Hotel,,Himachal Pradesh,Location:4.3/5 | Hospitality:4.5/5 | Facilities:4.3/5 | Cleanliness:4.6/5 | Value for Money:4.4/5 | Food:3.8/5,,,,,,,,,,,,,,,,,,,
Manali,India,32.2434,77.1891,The Royal Grand,Hotel,,Himachal Pradesh,Location:3.8/5 | Hospitality:3.0/5 | Facilities:2.6/5 | Cleanliness:3.0/5 | Value for Money:2.9/5 | Food:1.6/5,,,,,,,,,,,,,,,,,,,
Mysore,India,12.35563,76.627275,Golden Landmark Resort,Hotel,,Karnataka,Location:4.3/5 | Hospitality:3.7/5 | Facilities:3.9/5 | Cleanliness:4.2/5 | Value for Money:3.6/5 | Food:3.0/5,,,,,,,,,,,,,,,,,,,
Vishakhapatnam,India,17.720547,83.336148,Palm Beach Hotel and Resort,Hotel,,Andhra Pradesh,Location:5.0/5 | Hospitality:4.4/5 | Facilities:4.3/5 | Cleanliness:4.5/5 | Value for Money:4.4/5 | Food:3.0/5,,,,,,,,,,,,,,,,,,,
Veraval,India,20.9106246,70.3639005,Swastik Hotel,Hotel,,Gujrat,,,,,,,,,,,,,,,,,,,,
Wayanad,India,11.628953,76.212715,Mount Avenue,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Bikaner,India,0,0,Marudyan Resort,Hotel,,,,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.730697,76.765511,Hotel Victoria Regency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Bhopal,India,23.2264,77.4367,HOTEL CASTLE INN,Hotel,,,,,,,,,,,,,,,,,,,,,,
Bundi,India,25.44763,75.634279,Katkoun Haveli,Hotel,2.5,,,,,,,,,,,,,,,,,,,,,
Binsar,India,29.673536,79.787908,BINSAR ECO CAMP,Hotel,5,,,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.72042,76.758295,Hotel Welcome Residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Bhubaneshwar,India,0,0,Shanti Mahal Guest House,Hotel,,,,,,,,,,,,,,,,,,,,,,
Bhopal,India,23.2584,77.3974,Hotel Shagun,Hotel,4.1,,,,,,,,,,,,,,,,,,,,,
Bhopal,India,23.267263,77.415606,Ram Palace,Hotel,3,,,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.693756,76.733178,The Majestic,Hotel,2.3,,,,,,,,,,,,,,,,,,,,,
Bhatinda,India,0,0,Hotel Tree,Hotel,,,,,,,,,,,,,,,,,,,,,,
Bhopal,India,23.301833,77.425707,Hotel Raja Bhoj,Hotel,,,,,,,,,,,,,,,,,,,,,,
Bhiwani,India,0,0,Hotel Raj Mahal,Hotel,,,,,,,,,,,,,,,,,,,,,,
Chandigarh,India,30.72698703,76.7502376,Hotel Royal Palace,Hotel,3.2,,,,,,,,,,,,,,,,,,,,,
